logt,num,r,r-i
7.95,105,-4.156000000000001,1.661
7.95,106,-4.106,1.713
8.0,0,12.277000000000001,1.588
8.0,1,11.315999999999999,1.3880000000000001
8.0,2,10.712,1.288
8.0,3,10.245,1.218
8.0,4,9.84,1.158
8.0,5,9.43,1.114
8.0,6,9.019,1.025
8.0,7,8.589,0.91
8.0,8,8.165,0.8190000000000001
8.0,9,7.765,0.74
8.0,10,6.954,0.608
8.0,11,6.159,0.511
8.0,12,5.459,0.43200000000000005
8.0,13,5.425,0.428
8.0,14,4.8660000000000005,0.37799999999999995
8.0,15,4.831,0.375
8.0,16,4.342,0.336
8.0,17,3.86,0.299
8.0,18,3.4539999999999997,0.265
8.0,19,3.0860000000000003,0.23
8.0,20,2.782,0.192
8.0,21,2.497,0.145
8.0,22,2.253,0.099
8.0,23,2.044,0.062
8.0,24,1.859,0.036000000000000004
8.0,25,1.7790000000000001,0.024
8.0,26,1.699,0.016
8.0,27,1.41,-0.011000000000000001
8.0,28,1.262,-0.022000000000000002
8.0,29,1.034,-0.034
8.0,30,0.5479999999999999,-0.053
8.0,31,0.47700000000000004,-0.055
8.0,32,0.09699999999999999,-0.063
8.0,33,-0.027000000000000003,-0.066
8.0,34,-0.244,-0.07
8.0,35,-0.514,-0.075
8.0,36,-0.532,-0.07400000000000001
8.0,37,-0.775,-0.077
8.0,38,-0.997,-0.078
8.0,39,-1.079,-0.079
8.0,40,-1.2229999999999999,-0.078
8.0,41,-1.423,-0.078
8.0,42,-1.617,-0.075
8.0,43,-1.8090000000000002,-0.073
8.0,44,-1.889,-0.071
8.0,45,-1.9969999999999999,-0.07
8.0,46,-2.085,-0.068
8.0,47,-2.167,-0.067
8.0,48,-2.215,-0.066
8.0,49,-2.235,-0.067
8.0,50,-2.23,-0.069
8.0,51,-2.186,-0.075
8.0,52,-2.1519999999999997,-0.079
8.0,53,-2.127,-0.084
8.0,54,-2.1180000000000003,-0.084
8.0,55,-2.101,-0.079
8.0,56,-2.197,-0.073
8.0,57,-2.332,-0.069
8.0,58,-2.475,-0.063
8.0,59,-2.608,-0.057999999999999996
8.0,60,-2.736,-0.051
8.0,61,-2.863,-0.044000000000000004
8.0,62,-2.9410000000000003,-0.039
8.0,63,-3.0189999999999997,-0.031
8.0,64,-3.0989999999999998,-0.022000000000000002
8.0,65,-3.18,-0.01
8.0,66,-3.2560000000000002,0.009000000000000001
8.0,67,-3.319,0.039
8.0,68,-3.344,0.061
8.0,69,-3.358,0.09
8.0,70,-3.366,0.125
8.0,71,-3.365,0.168
8.0,72,-3.3510000000000004,0.217
8.0,73,-3.319,0.272
8.0,74,-3.265,0.33399999999999996
8.0,75,-3.185,0.391
8.0,76,-3.076,0.436
8.0,77,-2.948,0.467
8.0,78,-2.8110000000000004,0.495
8.0,79,-2.728,0.516
8.0,80,-2.787,0.556
8.0,81,-2.967,0.588
8.0,82,-3.0980000000000003,0.609
8.0,83,-3.218,0.627
8.0,84,-3.327,0.644
8.0,85,-3.428,0.6659999999999999
8.0,86,-3.534,0.6890000000000001
8.0,87,-3.6439999999999997,0.7090000000000001
8.0,88,-3.7430000000000003,0.7290000000000001
8.0,89,-3.8360000000000003,0.747
8.0,90,-3.852,0.7509999999999999
8.0,91,-4.01,0.7509999999999999
8.0,92,-4.098,0.7909999999999999
8.0,93,-4.173,0.8270000000000001
8.0,94,-4.254,0.868
8.0,95,-4.327,0.905
8.0,96,-4.398,0.943
8.0,97,-4.3580000000000005,1.0490000000000002
8.0,98,-4.32,1.148
8.0,99,-4.3260000000000005,1.228
8.0,100,-4.316,1.297
8.0,101,-4.2860000000000005,1.374
8.0,102,-4.237,1.476
8.0,103,-4.206,1.504
8.0,104,-4.118,1.5930000000000002
8.0,105,-4.027,1.686
8.0,106,-3.958,1.754
8.05,0,12.277000000000001,1.588
8.05,1,11.315999999999999,1.3880000000000001
8.05,2,10.712,1.288
8.05,3,10.245,1.218
8.05,4,9.839,1.157
8.05,5,9.43,1.114
8.05,6,9.019,1.025
8.05,7,8.589,0.9109999999999999
8.05,8,8.165,0.8190000000000001
8.05,9,7.765,0.74
8.05,10,6.954,0.609
8.05,11,6.159,0.511
8.05,12,5.457000000000001,0.431
8.05,13,4.864,0.37799999999999995
8.05,14,4.34,0.335
8.05,15,3.858,0.299
8.05,16,3.452,0.265
8.05,17,3.0839999999999996,0.23
8.05,18,2.779,0.191
8.05,19,2.494,0.145
8.05,20,2.249,0.099
8.05,21,2.04,0.064
8.05,22,1.8530000000000002,0.036000000000000004
8.05,23,1.7719999999999998,0.024
8.05,24,1.692,0.016
8.05,25,1.399,-0.011000000000000001
8.05,26,1.376,-0.012
8.05,27,1.0170000000000001,-0.033
8.05,28,0.662,-0.048
8.05,29,0.446,-0.054000000000000006
8.05,30,0.21,-0.06
8.05,31,-0.08,-0.065
8.05,32,-0.133,-0.066
8.05,33,-0.39899999999999997,-0.07
8.05,34,-0.61,-0.073
8.05,35,-0.657,-0.073
8.05,36,-0.878,-0.07400000000000001
8.05,37,-1.085,-0.07400000000000001
8.05,38,-1.272,-0.073
8.05,39,-1.297,-0.073
8.05,40,-1.489,-0.071
8.05,41,-1.6769999999999998,-0.069
8.05,42,-1.859,-0.065
8.05,43,-1.9469999999999998,-0.064
8.05,44,-2.0269999999999997,-0.063
8.05,45,-2.0709999999999997,-0.062
8.05,46,-2.092,-0.063
8.05,47,-2.086,-0.065
8.05,48,-2.044,-0.071
8.05,49,-2.012,-0.076
8.05,50,-1.9909999999999999,-0.08
8.05,51,-1.9809999999999999,-0.08
8.05,52,-1.962,-0.075
8.05,53,-2.043,-0.071
8.05,54,-2.2119999999999997,-0.064
8.05,55,-2.347,-0.06
8.05,56,-2.475,-0.053
8.05,57,-2.596,-0.047
8.05,58,-2.677,-0.042
8.05,59,-2.784,-0.033
8.05,60,-2.8560000000000003,-0.025
8.05,61,-2.9330000000000003,-0.016
8.05,62,-3.005,-0.001
8.05,63,-3.07,0.021
8.05,64,-3.12,0.055999999999999994
8.05,65,-3.1430000000000002,0.10800000000000001
8.05,66,-3.145,0.147
8.05,67,-3.137,0.18600000000000003
8.05,68,-3.115,0.23600000000000002
8.05,69,-3.0789999999999997,0.287
8.05,70,-3.025,0.341
8.05,71,-2.935,0.397
8.05,72,-2.8339999999999996,0.433
8.05,73,-2.7260000000000004,0.46
8.05,74,-2.509,0.507
8.05,75,-2.58,0.5489999999999999
8.05,76,-2.772,0.579
8.05,77,-2.897,0.599
8.05,78,-3.028,0.618
8.05,79,-3.1319999999999997,0.634
8.05,80,-3.238,0.65
8.05,81,-3.342,0.672
8.05,82,-3.443,0.691
8.05,83,-3.545,0.711
8.05,84,-3.617,0.725
8.05,85,-3.667,0.737
8.05,86,-3.84,0.738
8.05,87,-3.948,0.768
8.05,88,-4.03,0.807
8.05,89,-4.119,0.853
8.05,90,-4.2010000000000005,0.895
8.05,91,-4.281000000000001,0.938
8.05,92,-4.256,1.043
8.05,93,-4.216,1.1520000000000001
8.05,94,-4.232,1.23
8.05,95,-4.209,1.3219999999999998
8.05,96,-4.156000000000001,1.43
8.05,97,-4.055,1.5519999999999998
8.05,98,-4.129,1.479
8.05,99,-4.013999999999999,1.595
8.05,100,-3.897,1.712
8.05,101,-3.81,1.795
8.1,0,12.277000000000001,1.588
8.1,1,11.315999999999999,1.3880000000000001
8.1,2,10.712,1.288
8.1,3,10.245,1.218
8.1,4,9.839,1.157
8.1,5,9.429,1.113
8.1,6,9.019,1.025
8.1,7,8.588,0.91
8.1,8,8.165,0.8190000000000001
8.1,9,7.763999999999999,0.7390000000000001
8.1,10,6.954,0.609
8.1,11,6.1579999999999995,0.511
8.1,12,5.457000000000001,0.43200000000000005
8.1,13,4.862,0.377
8.1,14,4.3389999999999995,0.336
8.1,15,3.8560000000000003,0.299
8.1,16,3.449,0.264
8.1,17,3.082,0.231
8.1,18,2.7760000000000002,0.192
8.1,19,2.49,0.14400000000000002
8.1,20,2.245,0.099
8.1,21,2.0340000000000003,0.063
8.1,22,1.847,0.036000000000000004
8.1,23,1.764,0.024
8.1,24,1.6840000000000002,0.017
8.1,25,1.484,-0.003
8.1,26,1.386,-0.01
8.1,27,0.997,-0.033
8.1,28,0.778,-0.040999999999999995
8.1,29,0.41,-0.053
8.1,30,0.324,-0.055999999999999994
8.1,31,0.002,-0.061
8.1,32,-0.138,-0.063
8.1,33,-0.282,-0.065
8.1,34,-0.522,-0.068
8.1,35,-0.73,-0.069
8.1,36,-0.758,-0.069
8.1,37,-0.9640000000000001,-0.07
8.1,38,-1.159,-0.069
8.1,39,-1.348,-0.067
8.1,40,-1.534,-0.065
8.1,41,-1.565,-0.064
8.1,42,-1.7209999999999999,-0.062
8.1,43,-1.805,-0.06
8.1,44,-1.883,-0.059000000000000004
8.1,45,-1.926,-0.059000000000000004
8.1,46,-1.9480000000000002,-0.06
8.1,47,-1.946,-0.062
8.1,48,-1.906,-0.067
8.1,49,-1.876,-0.071
8.1,50,-1.857,-0.076
8.1,51,-1.845,-0.075
8.1,52,-1.8219999999999998,-0.07200000000000001
8.1,53,-1.901,-0.067
8.1,54,-2.0669999999999997,-0.061
8.1,55,-2.1959999999999997,-0.055999999999999994
8.1,56,-2.315,-0.051
8.1,57,-2.427,-0.044000000000000004
8.1,58,-2.501,-0.039
8.1,59,-2.605,-0.03
8.1,60,-2.675,-0.022000000000000002
8.1,61,-2.745,-0.01
8.1,62,-2.813,0.005
8.1,63,-2.8710000000000004,0.028999999999999998
8.1,64,-2.91,0.067
8.1,65,-2.925,0.12300000000000001
8.1,66,-2.924,0.161
8.1,67,-2.91,0.201
8.1,68,-2.8819999999999997,0.25
8.1,69,-2.842,0.299
8.1,70,-2.783,0.35
8.1,71,-2.695,0.39799999999999996
8.1,72,-2.596,0.43
8.1,73,-2.484,0.455
8.1,74,-2.282,0.5
8.1,75,-2.345,0.5379999999999999
8.1,76,-2.5269999999999997,0.5670000000000001
8.1,77,-2.6639999999999997,0.585
8.1,78,-2.7969999999999997,0.604
8.1,79,-2.907,0.62
8.1,80,-3.0189999999999997,0.636
8.1,81,-3.134,0.653
8.1,82,-3.239,0.672
8.1,83,-3.3480000000000003,0.6940000000000001
8.1,84,-3.4419999999999997,0.711
8.1,85,-3.48,0.723
8.1,86,-3.75,0.742
8.1,87,-3.8539999999999996,0.7709999999999999
8.1,88,-3.928,0.8079999999999999
8.1,89,-4.01,0.851
8.1,90,-4.08,0.8859999999999999
8.1,91,-4.155,0.925
8.1,92,-4.168,1.004
8.1,93,-4.131,1.11
8.1,94,-4.122,1.178
8.1,95,-4.126,1.2329999999999999
8.1,96,-4.0760000000000005,1.3869999999999998
8.1,97,-3.987,1.5130000000000001
8.1,98,-3.906,1.595
8.1,99,-3.957,1.546
8.1,100,-3.975,1.528
8.1,101,-3.9210000000000003,1.5830000000000002
8.1,102,-3.84,1.663
8.1,103,-3.766,1.7369999999999999
8.1,104,-3.667,1.83
8.1,105,-3.623,1.8730000000000002
8.1,106,-3.5789999999999997,1.915
8.1,107,-3.535,1.9569999999999999
8.1,108,-3.49,2.0
8.15,0,12.276,1.587
8.15,1,11.315999999999999,1.3880000000000001
8.15,2,10.710999999999999,1.287
8.15,3,10.245,1.218
8.15,4,9.839,1.158
8.15,5,9.429,1.114
8.15,6,9.019,1.025
8.15,7,8.588,0.91
8.15,8,8.164,0.8190000000000001
8.15,9,7.763999999999999,0.7390000000000001
8.15,10,6.954,0.609
8.15,11,6.157,0.511
8.15,12,5.456,0.43200000000000005
8.15,13,4.861000000000001,0.377
8.15,14,4.337,0.335
8.15,15,3.8539999999999996,0.299
8.15,16,3.447,0.265
8.15,17,3.0789999999999997,0.231
8.15,18,2.772,0.191
8.15,19,2.4859999999999998,0.14400000000000002
8.15,20,2.24,0.099
8.15,21,2.028,0.064
8.15,22,1.84,0.037000000000000005
8.15,23,1.756,0.025
8.15,24,1.675,0.017
8.15,25,1.6019999999999999,0.01
8.15,26,1.3719999999999999,-0.009000000000000001
8.15,27,0.975,-0.032
8.15,28,0.893,-0.036000000000000004
8.15,29,0.461,-0.05
8.15,30,0.369,-0.052000000000000005
8.15,31,0.115,-0.057
8.15,32,-0.145,-0.061
8.15,33,-0.20800000000000002,-0.062
8.15,34,-0.405,-0.064
8.15,35,-0.623,-0.065
8.15,36,-0.8240000000000001,-0.065
8.15,37,-0.894,-0.065
8.15,38,-1.035,-0.064
8.15,39,-1.2209999999999999,-0.063
8.15,40,-1.401,-0.06
8.15,41,-1.5759999999999998,-0.057999999999999996
8.15,42,-1.659,-0.055999999999999994
8.15,43,-1.736,-0.054000000000000006
8.15,44,-1.78,-0.054000000000000006
8.15,45,-1.8030000000000002,-0.055
8.15,46,-1.8030000000000002,-0.057999999999999996
8.15,47,-1.767,-0.063
8.15,48,-1.739,-0.067
8.15,49,-1.723,-0.073
8.15,50,-1.71,-0.07200000000000001
8.15,51,-1.6909999999999998,-0.068
8.15,52,-1.788,-0.062
8.15,53,-1.965,-0.055999999999999994
8.15,54,-2.092,-0.05
8.15,55,-2.21,-0.043
8.15,56,-2.324,-0.036000000000000004
8.15,57,-2.4130000000000003,-0.027000000000000003
8.15,58,-2.5069999999999997,-0.015
8.15,59,-2.5660000000000003,-0.002
8.15,60,-2.6210000000000004,0.015
8.15,61,-2.667,0.04
8.15,62,-2.696,0.077
8.15,63,-2.7060000000000004,0.13
8.15,64,-2.7030000000000003,0.16399999999999998
8.15,65,-2.6889999999999996,0.201
8.15,66,-2.6630000000000003,0.244
8.15,67,-2.628,0.287
8.15,68,-2.5780000000000003,0.332
8.15,69,-2.511,0.374
8.15,70,-2.333,0.43200000000000005
8.15,71,-2.141,0.473
8.15,72,-2.055,0.493
8.15,73,-2.136,0.532
8.15,74,-2.3369999999999997,0.562
8.15,75,-2.477,0.578
8.15,76,-2.5989999999999998,0.595
8.15,77,-2.727,0.612
8.15,78,-2.843,0.628
8.15,79,-2.957,0.643
8.15,80,-3.073,0.662
8.15,81,-3.18,0.6809999999999999
8.15,82,-3.264,0.698
8.15,83,-3.2939999999999996,0.7090000000000001
8.15,84,-3.565,0.726
8.15,85,-3.6830000000000003,0.7509999999999999
8.15,86,-3.7739999999999996,0.7809999999999999
8.15,87,-3.86,0.825
8.15,88,-3.9339999999999997,0.863
8.15,89,-4.015,0.904
8.15,90,-4.086,0.951
8.15,91,-4.056,1.0590000000000002
8.15,92,-4.021,1.16
8.15,93,-3.9989999999999997,1.253
8.15,94,-3.9730000000000003,1.375
8.15,95,-3.89,1.5019999999999998
8.15,96,-3.779,1.6130000000000002
8.15,97,-3.737,1.6569999999999998
8.15,98,-3.822,1.571
8.15,99,-3.873,1.5230000000000001
8.15,100,-3.759,1.635
8.15,101,-3.654,1.739
8.15,102,-3.534,1.8519999999999999
8.15,103,-3.4960000000000004,1.889
8.15,104,-3.458,1.926
8.15,105,-3.42,1.962
8.15,106,-3.3810000000000002,1.999
8.15,107,-3.341,2.037
8.15,108,-3.292,2.075
8.15,109,-3.242,2.115
8.15,110,-3.2030000000000003,2.146
8.15,111,-3.159,2.18
8.15,112,-3.127,2.204
8.2,0,12.276,1.587
8.2,1,11.315999999999999,1.3880000000000001
8.2,2,10.710999999999999,1.287
8.2,3,10.244000000000002,1.218
8.2,4,9.839,1.158
8.2,5,9.429,1.114
8.2,6,9.019,1.025
8.2,7,8.588,0.9109999999999999
8.2,8,8.164,0.8190000000000001
8.2,9,7.763999999999999,0.74
8.2,10,6.954,0.609
8.2,11,6.156000000000001,0.51
8.2,12,5.454,0.431
8.2,13,4.86,0.37799999999999995
8.2,14,4.335,0.335
8.2,15,3.852,0.299
8.2,16,3.444,0.265
8.2,17,3.076,0.231
8.2,18,2.7689999999999997,0.192
8.2,19,2.4819999999999998,0.14400000000000002
8.2,20,2.235,0.1
8.2,21,2.022,0.065
8.2,22,1.8330000000000002,0.038
8.2,23,1.7469999999999999,0.025
8.2,24,1.726,0.024
8.2,25,1.6640000000000001,0.018000000000000002
8.2,26,1.355,-0.008
8.2,27,1.044,-0.026000000000000002
8.2,28,0.95,-0.03
8.2,29,0.5770000000000001,-0.044000000000000004
8.2,30,0.32,-0.05
8.2,31,0.23,-0.053
8.2,32,-0.034,-0.057
8.2,33,-0.264,-0.059000000000000004
8.2,34,-0.302,-0.06
8.2,35,-0.502,-0.061
8.2,36,-0.703,-0.061
8.2,37,-0.892,-0.06
8.2,38,-1.074,-0.059000000000000004
8.2,39,-1.122,-0.057999999999999996
8.2,40,-1.268,-0.055999999999999994
8.2,41,-1.4369999999999998,-0.053
8.2,42,-1.518,-0.051
8.2,43,-1.5930000000000002,-0.05
8.2,44,-1.635,-0.049
8.2,45,-1.659,-0.051
8.2,46,-1.659,-0.053
8.2,47,-1.6280000000000001,-0.059000000000000004
8.2,48,-1.604,-0.063
8.2,49,-1.59,-0.069
8.2,50,-1.574,-0.068
8.2,51,-1.5519999999999998,-0.064
8.2,52,-1.643,-0.059000000000000004
8.2,53,-1.8090000000000002,-0.052000000000000005
8.2,54,-1.929,-0.046
8.2,55,-2.039,-0.04
8.2,56,-2.1430000000000002,-0.032
8.2,57,-2.2319999999999998,-0.022000000000000002
8.2,58,-2.322,-0.008
8.2,59,-2.379,0.005
8.2,60,-2.428,0.024
8.2,61,-2.465,0.053
8.2,62,-2.4859999999999998,0.09300000000000001
8.2,63,-2.489,0.14800000000000002
8.2,64,-2.479,0.182
8.2,65,-2.461,0.22
8.2,66,-2.43,0.262
8.2,67,-2.3890000000000002,0.304
8.2,68,-2.333,0.345
8.2,69,-2.261,0.381
8.2,70,-2.077,0.43200000000000005
8.2,71,-1.8880000000000001,0.47
8.2,72,-1.825,0.489
8.2,73,-1.9169999999999998,0.522
8.2,74,-2.105,0.551
8.2,75,-2.2430000000000003,0.5660000000000001
8.2,76,-2.364,0.583
8.2,77,-2.496,0.599
8.2,78,-2.614,0.614
8.2,79,-2.73,0.629
8.2,80,-2.8539999999999996,0.643
8.2,81,-2.967,0.6609999999999999
8.2,82,-3.0639999999999996,0.6779999999999999
8.2,83,-3.117,0.6920000000000001
8.2,84,-3.407,0.7140000000000001
8.2,85,-3.517,0.737
8.2,86,-3.6430000000000002,0.765
8.2,87,-3.7310000000000003,0.81
8.2,88,-3.838,0.865
8.2,89,-3.906,0.902
8.2,90,-3.971,0.9390000000000001
8.2,91,-3.955,1.063
8.2,92,-3.903,1.189
8.2,93,-3.8739999999999997,1.2830000000000001
8.2,94,-3.872,1.3319999999999999
8.2,95,-3.852,1.4
8.2,96,-3.78,1.504
8.2,97,-3.68,1.604
8.2,98,-3.596,1.6880000000000002
8.2,99,-3.5260000000000002,1.758
8.2,100,-3.8169999999999997,1.4709999999999999
8.2,101,-3.73,1.556
8.2,102,-3.641,1.643
8.2,103,-3.5780000000000003,1.706
8.2,104,-3.46,1.819
8.2,105,-3.398,1.8769999999999998
8.2,106,-3.3489999999999998,1.925
8.2,107,-3.2880000000000003,1.983
8.2,108,-3.2239999999999998,2.042
8.2,109,-3.161,2.092
8.2,110,-3.083,2.153
8.2,111,-3.0039999999999996,2.2159999999999997
8.2,112,-2.9410000000000003,2.265
8.25,0,12.276,1.587
8.25,1,11.315999999999999,1.3880000000000001
8.25,2,10.710999999999999,1.287
8.25,3,10.244000000000002,1.218
8.25,4,9.838,1.157
8.25,5,9.427999999999999,1.114
8.25,6,9.017999999999999,1.025
8.25,7,8.587,0.91
8.25,8,8.164,0.8190000000000001
8.25,9,7.763999999999999,0.74
8.25,10,6.954,0.609
8.25,11,6.156000000000001,0.511
8.25,12,5.452999999999999,0.431
8.25,13,4.8580000000000005,0.377
8.25,14,4.333,0.335
8.25,15,3.85,0.299
8.25,16,3.44,0.264
8.25,17,3.073,0.231
8.25,18,2.764,0.191
8.25,19,2.477,0.14400000000000002
8.25,20,2.229,0.1
8.25,21,2.0140000000000002,0.065
8.25,22,1.8719999999999999,0.046
8.25,23,1.824,0.039
8.25,24,1.7369999999999999,0.027000000000000003
8.25,25,1.651,0.019
8.25,26,1.337,-0.006999999999999999
8.25,27,1.158,-0.018000000000000002
8.25,28,0.92,-0.028999999999999998
8.25,29,0.693,-0.038
8.25,30,0.366,-0.047
8.25,31,0.262,-0.049
8.25,32,0.078,-0.053
8.25,33,-0.153,-0.055999999999999994
8.25,34,-0.36200000000000004,-0.057
8.25,35,-0.42700000000000005,-0.057
8.25,36,-0.58,-0.057
8.25,37,-0.768,-0.055999999999999994
8.25,38,-0.9470000000000001,-0.054000000000000006
8.25,39,-1.12,-0.052000000000000005
8.25,40,-1.287,-0.048
8.25,41,-1.367,-0.047
8.25,42,-1.4409999999999998,-0.045
8.25,43,-1.462,-0.045
8.25,44,-1.4880000000000002,-0.044000000000000004
8.25,45,-1.5130000000000001,-0.046
8.25,46,-1.515,-0.049
8.25,47,-1.4869999999999999,-0.055
8.25,48,-1.466,-0.06
8.25,49,-1.456,-0.064
8.25,50,-1.4380000000000002,-0.063
8.25,51,-1.409,-0.059000000000000004
8.25,52,-1.496,-0.055
8.25,53,-1.6540000000000001,-0.049
8.25,54,-1.765,-0.042
8.25,55,-1.8659999999999999,-0.036000000000000004
8.25,56,-1.9609999999999999,-0.027000000000000003
8.25,57,-2.051,-0.017
8.25,58,-2.136,-0.001
8.25,59,-2.187,0.013999999999999999
8.25,60,-2.2319999999999998,0.035
8.25,61,-2.262,0.066
8.25,62,-2.276,0.109
8.25,63,-2.269,0.16699999999999998
8.25,64,-2.254,0.201
8.25,65,-2.23,0.23800000000000002
8.25,66,-2.1959999999999997,0.27899999999999997
8.25,67,-2.15,0.32
8.25,68,-2.088,0.35700000000000004
8.25,69,-2.011,0.38799999999999996
8.25,70,-1.821,0.433
8.25,71,-1.635,0.46799999999999997
8.25,72,-1.594,0.485
8.25,73,-1.6969999999999998,0.514
8.25,74,-1.8730000000000002,0.54
8.25,75,-2.006,0.556
8.25,76,-2.129,0.5710000000000001
8.25,77,-2.266,0.585
8.25,78,-2.384,0.601
8.25,79,-2.503,0.614
8.25,80,-2.627,0.629
8.25,81,-2.75,0.643
8.25,82,-2.863,0.659
8.25,83,-2.94,0.6759999999999999
8.25,84,-3.215,0.695
8.25,85,-3.3280000000000003,0.718
8.25,86,-3.457,0.745
8.25,87,-3.565,0.778
8.25,88,-3.677,0.8320000000000001
8.25,89,-3.748,0.871
8.25,90,-3.8169999999999997,0.909
8.25,91,-3.877,0.991
8.25,92,-3.839,1.113
8.25,93,-3.803,1.2209999999999999
8.25,94,-3.782,1.3019999999999998
8.25,95,-3.7489999999999997,1.3940000000000001
8.25,96,-3.659,1.516
8.25,97,-3.5460000000000003,1.629
8.25,98,-3.446,1.7309999999999999
8.25,99,-3.333,1.835
8.25,100,-3.59,1.5919999999999999
8.25,101,-3.5860000000000003,1.591
8.25,102,-3.4819999999999998,1.695
8.25,103,-3.3819999999999997,1.79
8.25,104,-3.248,1.916
8.25,105,-3.1489999999999996,2.004
8.25,106,-3.1060000000000003,2.043
8.25,107,-3.042,2.093
8.25,108,-2.977,2.144
8.25,109,-2.926,2.184
8.25,110,-2.861,2.2359999999999998
8.25,111,-2.7969999999999997,2.286
8.3,0,12.276,1.587
8.3,1,11.315,1.3869999999999998
8.3,2,10.710999999999999,1.287
8.3,3,10.244000000000002,1.218
8.3,4,9.838,1.157
8.3,5,9.427999999999999,1.114
8.3,6,9.017999999999999,1.025
8.3,7,8.587,0.91
8.3,8,8.164,0.8190000000000001
8.3,9,7.763999999999999,0.741
8.3,10,6.954,0.61
8.3,11,6.164,0.512
8.3,12,6.155,0.511
8.3,13,5.452000000000001,0.431
8.3,14,4.856,0.377
8.3,15,4.331,0.336
8.3,16,3.847,0.299
8.3,17,3.437,0.265
8.3,18,3.069,0.231
8.3,19,2.759,0.191
8.3,20,2.472,0.145
8.3,21,2.222,0.1
8.3,22,2.006,0.066
8.3,23,2.005,0.066
8.3,24,1.8130000000000002,0.04
8.3,25,1.724,0.027999999999999997
8.3,26,1.6369999999999998,0.02
8.3,27,1.3159999999999998,-0.006
8.3,28,1.273,-0.008
8.3,29,0.8859999999999999,-0.027999999999999997
8.3,30,0.81,-0.031
8.3,31,0.483,-0.040999999999999995
8.3,32,0.212,-0.046
8.3,33,0.195,-0.047
8.3,34,0.191,-0.047
8.3,35,-0.039,-0.05
8.3,36,-0.247,-0.051
8.3,37,-0.44,-0.052000000000000005
8.3,38,-0.591,-0.051
8.3,39,-0.642,-0.051
8.3,40,-0.8190000000000001,-0.049
8.3,41,-0.988,-0.046
8.3,42,-1.151,-0.042
8.3,43,-1.228,-0.04
8.3,44,-1.301,-0.039
8.3,45,-1.3459999999999999,-0.038
8.3,46,-1.368,-0.039
8.3,47,-1.3719999999999999,-0.042
8.3,48,-1.349,-0.05
8.3,49,-1.331,-0.055
8.3,50,-1.3230000000000002,-0.06
8.3,51,-1.305,-0.06
8.3,52,-1.276,-0.055999999999999994
8.3,53,-1.355,-0.05
8.3,54,-1.514,-0.043
8.3,55,-1.659,-0.034
8.3,56,-1.7590000000000001,-0.026000000000000002
8.3,57,-1.79,-0.022000000000000002
8.3,58,-1.871,-0.011000000000000001
8.3,59,-1.949,0.005
8.3,60,-1.992,0.021
8.3,61,-2.03,0.040999999999999995
8.3,62,-2.056,0.071
8.3,63,-2.069,0.11199999999999999
8.3,64,-2.061,0.166
8.3,65,-2.0269999999999997,0.228
8.3,66,-1.996,0.266
8.3,67,-1.9569999999999999,0.301
8.3,68,-1.839,0.369
8.3,69,-1.671,0.413
8.3,70,-1.4869999999999999,0.44799999999999995
8.3,71,-1.374,0.48
8.3,72,-1.472,0.506
8.3,73,-1.636,0.529
8.3,74,-1.7690000000000001,0.545
8.3,75,-1.8969999999999998,0.56
8.3,76,-2.021,0.5710000000000001
8.3,77,-2.173,0.589
8.3,78,-2.291,0.604
8.3,79,-2.414,0.617
8.3,80,-2.54,0.631
8.3,81,-2.654,0.644
8.3,82,-2.716,0.6509999999999999
8.3,83,-2.7680000000000002,0.6609999999999999
8.3,84,-3.023,0.6759999999999999
8.3,85,-3.14,0.698
8.3,86,-3.2680000000000002,0.726
8.3,87,-3.39,0.7509999999999999
8.3,88,-3.516,0.8
8.3,89,-3.591,0.8390000000000001
8.3,90,-3.6639999999999997,0.878
8.3,91,-3.766,0.9390000000000001
8.3,92,-3.7739999999999996,1.037
8.3,93,-3.7310000000000003,1.159
8.3,94,-3.6919999999999997,1.271
8.3,95,-3.645,1.389
8.3,96,-3.537,1.528
8.3,97,-3.4130000000000003,1.653
8.3,98,-3.2960000000000003,1.774
8.3,99,-3.14,1.912
8.3,100,-3.362,1.713
8.3,101,-3.4419999999999997,1.626
8.3,102,-3.323,1.7480000000000002
8.3,103,-3.185,1.875
8.3,104,-3.035,2.013
8.3,105,-2.872,2.134
8.3,106,-2.832,2.166
8.3,107,-2.781,2.206
8.3,108,-2.7310000000000003,2.245
8.3,109,-2.69,2.278
8.3,110,-2.64,2.3169999999999997
8.3,111,-2.589,2.3569999999999998
8.3,112,-2.549,2.3890000000000002
8.3,113,-2.498,2.4290000000000003
8.3,114,-2.456,2.4619999999999997
8.3,115,-2.42,2.49
8.35,0,12.276,1.587
8.35,1,11.315,1.3869999999999998
8.35,2,10.710999999999999,1.288
8.35,3,10.244000000000002,1.218
8.35,4,9.838,1.158
8.35,5,9.427,1.114
8.35,6,9.017999999999999,1.025
8.35,7,8.586,0.91
8.35,8,8.163,0.818
8.35,9,7.763,0.74
8.35,10,7.086,0.63
8.35,11,6.955,0.611
8.35,12,6.317,0.528
8.35,13,6.153,0.51
8.35,14,5.45,0.431
8.35,15,4.854,0.376
8.35,16,4.328,0.335
8.35,17,3.844,0.299
8.35,18,3.4330000000000003,0.265
8.35,19,3.065,0.231
8.35,20,2.7539999999999996,0.192
8.35,21,2.4659999999999997,0.145
