logt,num,r,Hindex
9.7,21,4.944,0.15445
9.7,22,4.771,0.15039
9.7,23,4.624,0.147085
9.7,24,4.495,0.14329
9.7,25,4.459,0.14278
9.7,26,4.412,0.141515
9.7,27,4.293,0.13923
9.7,28,4.187,0.137455
9.7,29,4.093,0.13468
9.7,30,4.019,0.133415
9.7,31,4.011,0.13366
9.7,32,3.9619999999999997,0.132905
9.7,33,3.912,0.132395
9.7,34,3.835,0.131885
9.7,35,3.785,0.130375
9.7,36,3.772,0.131375
9.7,37,3.7310000000000003,0.13062
9.7,38,3.6639999999999997,0.129865
9.7,39,3.609,0.13011
9.7,40,3.1689999999999996,0.1296
9.7,41,2.997,0.135925
9.7,42,2.969,0.136945
9.7,43,2.967,0.136945
9.7,44,2.951,0.149615
9.7,45,3.032,0.15673499999999999
9.75,0,12.26,0.295165
9.75,1,11.282,0.26592
9.75,2,10.66,0.253685
9.75,3,10.173,0.25359
9.75,4,9.764,0.256065
9.75,5,9.385,0.256825
9.75,6,9.103,0.25175
9.75,7,8.974,0.250345
9.75,8,8.531,0.24101
9.75,9,8.103,0.22905999999999999
9.75,10,7.686,0.214905
9.75,11,7.0889999999999995,0.200425
9.75,12,6.8260000000000005,0.19449
9.75,13,6.315,0.184415
9.75,14,5.9510000000000005,0.176705
9.75,15,5.755,0.172585
9.75,16,5.434,0.165915
9.75,17,5.176,0.158795
9.75,18,5.138999999999999,0.15853
9.75,19,5.039,0.156245
9.75,20,4.862,0.152675
9.75,21,4.709,0.14937
9.75,22,4.5760000000000005,0.145575
9.75,23,4.458,0.14329
9.75,24,4.399,0.14227
9.75,25,4.365,0.14176
9.75,26,4.255,0.13923
9.75,27,4.157,0.137455
9.75,28,4.079,0.13619
9.75,29,4.072,0.13619
9.75,30,4.025,0.135435
9.75,31,3.977,0.134925
9.75,32,3.9019999999999997,0.13366
9.75,33,3.855,0.133905
9.75,34,3.778,0.13264
9.75,35,3.715,0.13264
9.75,36,3.668,0.131885
9.75,37,3.3360000000000003,0.13213
9.75,38,3.133,0.13719
9.75,39,3.037,0.146575
9.75,40,3.128,0.15750999999999998
9.8,0,12.258,0.29541
9.8,1,11.277999999999999,0.266165
9.8,2,10.652999999999999,0.25293000000000004
9.8,3,10.165,0.254345
9.8,4,9.755,0.25682
9.8,5,9.381,0.25706999999999997
9.8,6,9.142999999999999,0.2533
9.8,7,8.968,0.24959
9.8,8,8.524,0.24025500000000002
9.8,9,8.095,0.22779499999999997
9.8,10,7.6770000000000005,0.21515
9.8,11,7.261,0.204055
9.8,12,6.81,0.19397999999999999
9.8,13,6.472,0.18751500000000002
9.8,14,6.037999999999999,0.179255
9.8,15,5.919,0.17593
9.8,16,5.9,0.17642
9.8,17,5.567,0.168485
9.8,18,5.301,0.162855
9.8,19,5.095,0.15726500000000002
9.8,20,4.954,0.15471500000000002
9.8,21,4.796,0.15165499999999998
9.8,22,4.657,0.14786
9.8,23,4.534,0.14482
9.8,24,4.42,0.14329
9.8,25,4.329,0.141515
9.8,26,4.323,0.14076
9.8,27,4.221,0.138985
9.8,28,4.14,0.13872
9.8,29,4.133,0.13872
9.8,30,4.0889999999999995,0.13821
9.8,31,4.043,0.136455
9.8,32,3.972,0.136945
9.8,33,3.926,0.135435
9.8,34,3.853,0.135925
9.8,35,3.792,0.13517
9.8,36,3.53,0.13466
9.8,37,3.503,0.13366
9.8,38,3.2680000000000002,0.137455
9.8,39,3.1430000000000002,0.14633
9.8,40,3.198,0.156245
9.85,0,12.255,0.294655
9.85,1,11.273,0.265165
9.85,2,10.645999999999999,0.252685
9.85,3,10.155,0.254345
9.85,4,9.745,0.25733
9.85,5,9.377,0.25706999999999997
9.85,6,9.183,0.25385
9.85,7,8.974,0.24985500000000002
9.85,8,8.962,0.24959
9.85,9,8.517000000000001,0.23999
9.85,10,8.088,0.22879499999999997
9.85,11,7.666,0.214885
9.85,12,7.433,0.20793000000000003
9.85,13,6.792000000000001,0.193715
9.85,14,6.629,0.190615
9.85,15,6.186,0.181335
9.85,16,5.881,0.175155
9.85,17,5.7,0.1713
9.85,18,5.431,0.165915
9.85,19,5.202000000000001,0.160815
9.85,20,5.045,0.157
9.85,21,4.8839999999999995,0.153695
9.85,22,4.74,0.151145
9.85,23,4.611000000000001,0.148105
9.85,24,4.492,0.14582
9.85,25,4.378,0.14329
9.85,26,4.325,0.143025
9.85,27,4.277,0.141515
9.85,28,4.245,0.141005
9.85,29,4.2,0.140495
9.85,30,4.1930000000000005,0.139495
9.85,31,4.1530000000000005,0.13974
9.85,32,4.109,0.13923
9.85,33,4.041,0.13872
9.85,34,3.998,0.137965
9.85,35,3.929,0.13821
9.85,36,3.87,0.1367
9.85,37,3.603,0.13619
9.85,38,3.375,0.139985
9.85,39,3.359,0.14125
9.85,40,3.248,0.146575
9.85,41,3.2680000000000002,0.15598
9.9,0,12.253,0.294655
9.9,1,11.267999999999999,0.26541
9.9,2,10.638,0.252685
9.9,3,10.144,0.2541
9.9,4,9.732999999999999,0.25733
9.9,5,9.373,0.25706999999999997
9.9,6,9.222000000000001,0.253645
9.9,7,9.013,0.25065
9.9,8,8.956,0.24908000000000002
9.9,9,8.915,0.248775
9.9,10,8.51,0.240235
9.9,11,8.079,0.228285
9.9,12,7.654,0.214375
9.9,13,7.607,0.212825
9.9,14,6.9510000000000005,0.197325
9.9,15,6.772,0.193205
9.9,16,6.3389999999999995,0.184925
9.9,17,5.984,0.17745999999999998
9.9,18,5.837999999999999,0.17387
9.9,19,5.836,0.17387
9.9,20,5.561,0.16773
9.9,21,5.3260000000000005,0.163875
9.9,22,5.122999999999999,0.15904000000000001
9.9,23,4.984,0.15598
9.9,24,4.9719999999999995,0.15598
9.9,25,4.823,0.152675
9.9,26,4.689,0.15039
9.9,27,4.563,0.14735
9.9,28,4.4430000000000005,0.145065
9.9,29,4.387,0.144555
9.9,30,4.336,0.14329
9.9,31,4.274,0.14278
9.9,32,4.256,0.143025
9.9,33,4.235,0.14227
9.9,34,4.151,0.14176
9.9,35,4.111000000000001,0.141005
9.9,36,4.07,0.14025
9.9,37,4.004,0.13974
9.9,38,3.949,0.138985
9.9,39,3.697,0.138475
9.9,40,3.48,0.14227
9.9,41,3.353,0.15139
9.95,0,12.25,0.2949
9.95,1,11.262,0.26541
9.95,2,10.629000000000001,0.252685
9.95,3,10.131,0.2541
9.95,4,9.72,0.25684
9.95,5,9.368,0.257315
9.95,6,9.262,0.255195
9.95,7,9.052,0.251445
9.95,8,8.966000000000001,0.250345
9.95,9,8.854,0.24769499999999997
9.95,10,8.502,0.239725
9.95,11,8.068999999999999,0.227775
9.95,12,7.64,0.21411
9.95,13,7.124,0.200955
9.95,14,6.747000000000001,0.19294
9.95,15,6.496,0.188025
9.95,16,6.1339999999999995,0.18005
9.95,17,5.83,0.17387
9.95,18,5.792999999999999,0.17385
9.95,19,5.691,0.170545
9.95,20,5.452999999999999,0.165935
9.95,21,5.242000000000001,0.16234500000000002
9.95,22,5.0569999999999995,0.15802
9.95,23,4.913,0.15471500000000002
9.95,24,4.907,0.15471500000000002
9.95,25,4.768,0.15192
9.95,26,4.635,0.14987999999999999
9.95,27,4.5089999999999995,0.14735
9.95,28,4.45,0.146085
9.95,29,4.396,0.145575
9.95,30,4.328,0.144555
9.95,31,4.309,0.144555
9.95,32,4.29,0.1448
9.95,33,4.209,0.14329
9.95,34,4.14,0.14278
9.95,35,4.018,0.141515
9.95,36,3.792,0.141515
9.95,37,3.585,0.145555
9.95,38,3.463,0.15292
10.0,0,12.245999999999999,0.29439
10.0,1,11.255999999999998,0.26565500000000003
10.0,2,10.62,0.25293000000000004
10.0,3,10.12,0.2541
10.0,4,9.711,0.25784
10.0,5,9.362,0.25656
10.0,6,9.301,0.25499
10.0,7,9.091000000000001,0.25224
10.0,8,9.004,0.25014000000000003
10.0,9,8.793,0.246615
10.0,10,8.493,0.24045999999999998
10.0,11,8.057,0.22651
10.0,12,7.96,0.22391999999999998
10.0,13,7.625,0.21384499999999998
10.0,14,7.296,0.20483
10.0,15,6.803999999999999,0.19347
10.0,16,6.718,0.19192
10.0,17,6.653,0.18988
10.0,18,6.284,0.183885
10.0,19,5.979,0.176705
10.0,20,5.742000000000001,0.17232
10.0,21,5.581,0.16875
10.0,22,5.3660000000000005,0.16465
10.0,23,5.172000000000001,0.16057000000000002
10.0,24,4.997,0.156755
10.0,25,4.832,0.15345
10.0,26,4.827,0.153695
10.0,27,4.709,0.15141
10.0,28,4.574,0.149125
10.0,29,4.513,0.148615
10.0,30,4.455,0.14835
10.0,31,4.383,0.147085
10.0,32,4.362,0.14633
10.0,33,4.345,0.147085
10.0,34,4.27,0.14582
10.0,35,4.206,0.145065
10.0,36,3.886,0.144045
10.0,37,3.8339999999999996,0.14531
10.0,38,3.6889999999999996,0.147085
10.0,39,3.572,0.153695
10.05,0,12.243,0.29439
10.05,1,11.249,0.2649
10.05,2,10.616,0.252685
10.05,3,10.117,0.2551
10.05,4,9.708,0.25684
10.05,5,9.356,0.256805
10.05,6,9.341000000000001,0.25654
10.05,7,9.13,0.25179
10.05,8,9.043,0.25169
10.05,9,8.731,0.24478000000000003
10.05,10,8.482000000000001,0.239195
10.05,11,8.045,0.22699999999999998
10.05,12,7.666,0.214885
10.05,13,7.607,0.212825
10.05,14,7.468999999999999,0.20945999999999998
10.05,15,6.975,0.19683499999999998
10.05,16,6.686,0.1909
10.05,17,6.442,0.18574000000000002
10.05,18,6.129,0.180295
10.05,19,5.858,0.17489000000000002
10.05,20,5.686,0.1713
10.05,21,5.49,0.16671
10.05,22,5.29,0.163875
10.05,23,5.109,0.160305
10.05,24,4.939,0.156245
10.05,25,4.7669999999999995,0.15394000000000002
10.05,26,4.7219999999999995,0.15242999999999998
10.05,27,4.6419999999999995,0.15165499999999998
10.05,28,4.577,0.151145
10.05,29,4.515,0.15088
10.05,30,4.438,0.14937
10.05,31,4.415,0.14886
10.05,32,4.399,0.14886
10.05,33,4.33,0.14735
10.05,34,4.272,0.147595
10.05,35,3.984,0.147085
10.05,36,3.79,0.150125
10.05,37,3.681,0.15673499999999999
10.1,0,12.238,0.29388000000000003
10.1,1,11.243,0.2649
10.1,2,10.610999999999999,0.25293000000000004
10.1,3,10.113,0.255345
10.1,4,9.705,0.257085
10.1,5,9.35,0.25605
10.1,6,9.17,0.25334
10.1,7,9.081,0.25173
10.1,8,8.669,0.2437
10.1,9,8.47,0.239175
10.1,10,8.031,0.226735
10.1,11,7.587000000000001,0.21180500000000002
10.1,12,7.149,0.20122
10.1,13,6.747000000000001,0.192185
10.1,14,6.65,0.19088
10.1,15,6.601,0.189595
10.1,16,6.279,0.18313
10.1,17,6.006,0.177725
10.1,18,5.757000000000001,0.17234000000000002
10.1,19,5.619,0.169525
10.1,20,5.615,0.169525
10.1,21,5.4110000000000005,0.16618
10.1,22,5.221,0.1631
10.1,23,5.046,0.15904000000000001
10.1,24,4.868,0.15673499999999999
10.1,25,4.772,0.154205
10.1,26,4.676,0.15342999999999998
10.1,27,4.596,0.15216500000000002
10.1,28,4.577,0.15216500000000002
10.1,29,4.494,0.151145
10.1,30,4.47,0.15139
10.1,31,4.455,0.15139
10.1,32,4.391,0.14987999999999999
10.1,33,4.338,0.150125
10.1,34,4.081,0.14937
10.1,35,3.895,0.15241
10.1,36,3.786,0.15802
